Depth,CALI,DRHO,DT,DTS,GR,NPHI,PEF,RACEHM,RACELM,RHOB,ROP,RPCELM,RT,PHIF,SAND_FLAG,SW,VSH
3301.1,8.6637,0.0432,85.1373,137.3717,38.3108,0.1694,5.5208,4.2755,4.5765,2.286,29.977,4.5128,4.5821,0.2026,1,0.3579,0.1904
3301.2,8.6635,0.0473,85.0849,137.3908,37.7922,0.1726,5.5691,4.2848,4.5822,2.2892,29.9611,4.5523,4.668,0.2027,1,0.3548,0.1875
3301.3,8.6381,0.0492,85.0532,137.5521,34.9732,0.1804,5.6169,4.3079,4.6396,2.2876,29.9718,4.5922,4.7257,0.2064,1,0.347,0.1714
3301.4,8.613,0.0483,85.0853,137.6538,32.7142,0.1852,5.6581,4.3461,4.7012,2.282,29.9825,4.6248,4.7975,0.2102,1,0.3392,0.1584
3301.5,8.6132,0.0456,85.0757,137.6257,33.1014,0.185,5.7044,4.3741,4.707,2.2753,29.993,4.6874,4.9479,0.2125,1,0.3324,0.1606
3301.6,8.6385,0.0432,85.0305,137.4846,32.7063,0.1888,5.7625,4.4173,4.7872,2.2704,29.9795,4.831,5.2338,0.2157,1,0.3211,0.1583
3301.7,8.6637,0.0421,84.896,137.0449,32.6685,0.184,5.8297,4.4699,4.7714,2.2687,29.9661,5.013,5.4675,0.2143,1,0.3168,0.1582
3301.8,8.6637,0.0423,84.6805,136.633,30.9429,0.1816,5.8756,4.5973,4.8507,2.2706,29.9529,5.051,5.4931,0.2127,1,0.3175,0.1482
3301.9,8.6637,0.0424,84.3912,136.2362,31.3931,0.1792,5.8736,4.6523,4.831,2.2755,29.9732,5.12,5.4983,0.2101,1,0.3205,0.1508
3302,8.6633,0.0417,83.8823,135.4965,32.8188,0.1784,5.8287,4.7543,4.9576,2.2829,29.9936,5.0984,5.375,0.2073,1,0.3274,0.159
3302.1,8.6134,0.0403,83.3352,134.8527,32.7708,0.1832,5.7779,4.8259,4.9821,2.292,30.0139,5.1129,5.3349,0.2061,1,0.3298,0.1588
3302.2,8.6637,0.0389,82.75,134.31,30.3427,0.1833,5.7613,4.8652,5.061,2.302,30.0071,5.1133,5.3183,0.2027,1,0.3336,0.1448
3302.3,8.6637,0.038,82.3214,134.0885,31.1384,0.1872,5.7938,4.8986,5.0173,2.3108,30.0004,5.1794,5.3721,0.2012,1,0.3343,0.1493
3302.4,8.6637,0.0379,82.0134,134.0863,31.5363,0.1898,5.8491,4.9211,5.0678,2.3169,29.9937,5.2221,5.462,0.2001,1,0.3336,0.1517
3302.5,8.6637,0.0384,81.8502,134.3446,31.0955,0.19,5.9027,4.9621,5.0089,2.3205,30.0141,5.317,5.5654,0.199,1,0.3324,0.1491
3302.6,8.6633,0.0396,81.86,134.7647,31.5992,0.1909,5.9282,5.0705,5.0899,2.3219,30.0344,5.4352,5.6819,0.1989,1,0.3299,0.152
3302.7,8.613,0.0411,81.9435,135.2224,31.3939,0.1867,5.9231,5.1548,5.206,2.3217,30.0546,5.4573,5.6854,0.1972,1,0.3318,0.1508
3302.8,8.6132,0.0425,82.1139,135.709,30.7793,0.1816,5.909,5.2594,5.2007,2.3201,30.0394,5.5453,5.7264,0.1958,1,0.3325,0.1473
3302.9,8.6383,0.0435,82.0749,135.4201,29.7537,0.1745,5.9061,5.2986,5.2846,2.3174,30.0243,5.624,5.8347,0.1938,1,0.3321,0.1414
3303,8.6385,0.0436,82.0064,135.0432,30.5546,0.1733,5.9173,5.3399,5.2999,2.314,30.0093,5.6668,5.8856,0.1945,1,0.3303,0.146
3303.1,8.6637,0.043,81.9385,134.7128,30.1477,0.1746,5.9333,5.3895,5.3614,2.3105,30.0201,5.6698,5.874,0.1962,1,0.3282,0.1437
3303.2,8.6637,0.0416,81.7177,134.2305,29.2937,0.1771,5.9328,5.4965,5.3986,2.308,30.0308,5.6901,5.8068,0.1981,1,0.327,0.1389
3303.3,8.6637,0.0398,81.4238,133.7136,28.2888,0.1788,5.9242,5.6134,5.4875,2.3072,30.0414,5.7048,5.7796,0.1991,1,0.3261,0.1331
3303.4,8.6637,0.0375,81.0336,133.187,27.4186,0.1783,5.9408,5.6487,5.4646,2.3077,30.0253,5.7343,5.7814,0.1987,1,0.3262,0.1281
3303.5,8.6633,0.0349,80.2329,132.0612,28.299,0.1748,6.0007,5.7503,5.4409,2.3091,30.0091,5.7757,5.7431,0.1968,1,0.3298,0.1331
3303.6,8.613,0.0329,79.0893,130.6024,29.2493,0.1704,6.0883,5.817,5.632,2.312,29.9441,5.7912,5.7858,0.1941,1,0.3327,0.1386
3303.7,8.613,0.0318,77.2912,128.6677,28.765,0.1575,6.1651,5.8963,5.6317,2.3162,21.4412,5.8614,5.8692,0.1875,1,0.3394,0.1359
3303.8,8.613,0.0302,75.2948,125.5356,26.7984,0.1398,6.2368,5.9835,5.6413,2.3206,12.9382,6.0282,6.0934,0.179,1,0.3455,0.1245
3303.9,8.6134,0.0244,73.2975,121.8968,27.4809,0.1168,6.3826,6.0598,5.587,2.3286,4.4982,6.2294,6.4434,0.1671,1,0.3563,0.1284
3304,8.6637,0.0133,71.5782,118.0265,28.7454,0.0984,6.6641,6.1364,5.6602,2.3539,6.914,6.4105,6.8283,0.1511,1,0.3744,0.1638
3304.1,8.6638,0.003,69.9221,113.6739,29.0012,0.0822,7.0987,6.1736,5.6195,2.4213,9.3297,6.621,7.3267,0.1217,1,0.4393,0.1655
3304.2,8.6805,0.0086,68.3422,109.6489,28.6881,0.0746,7.5662,6.2219,5.6923,2.5436,11.747,6.8339,7.7798,0.0615,0,0.7752,0.1633
3304.3,8.6637,0.037,67.0045,108.5006,29.2257,0.0681,7.9061,6.263,5.6791,2.6877,14.4305,6.9987,8.0857,0.02,0,1,0.167
3304.4,8.6637,0.0722,65.6497,106.6874,30.2704,0.0632,8.0709,6.2057,5.6319,2.7911,17.114,7.1019,8.3115,0.02,0,1,0.1743
3304.5,8.6637,0.0919,64.3059,104.5799,29.6478,0.06,8.1004,6.1394,5.7167,2.8225,19.794,7.1106,8.4631,0.02,0,1,0.1699
3304.6,8.664,0.0913,63.1278,103.1837,30.7037,0.0595,8.0008,6.0915,5.6067,2.7988,21.8917,7.1688,8.5927,0.02,0,1,0.1772
3304.7,8.6976,0.0812,62.3207,101.9364,33.3908,0.0603,7.7627,5.9833,5.6337,2.7571,23.9894,7.0598,8.4956,0.02,0,1,0.1957
3304.8,8.6976,0.0746,61.8088,100.8592,36.9958,0.0658,7.424,5.9385,5.6323,2.7216,26.0302,7.0101,8.2789,0.02,0,1,0.2206
3304.9,8.6976,0.0736,61.7518,100.6837,38.6329,0.0734,7.1102,5.9618,5.6364,2.6978,18.268,6.9736,8.2422,0.02,0,1,0.2319
3305,8.698,0.074,61.9372,100.6701,39.6714,0.0842,6.9097,5.9674,5.6624,2.6809,10.5058,6.9977,8.2493,0.02,0,1,0.2391
3305.1,8.7487,0.0721,62.3382,100.8172,40.6955,0.0961,6.8341,5.8622,5.581,2.6687,2.7996,6.9604,8.1662,0.02,0,1,0.246
3305.2,8.7987,0.0656,63.0933,102.013,43.9375,0.1134,6.8468,5.7134,5.5243,2.6616,4.7855,6.8343,8.0643,0.02,0,1,0.2684
3305.3,8.7483,0.0527,63.5712,102.9513,47.3365,0.1269,6.9716,5.4052,5.4319,2.6602,6.7713,6.3924,7.2044,0.02,0,1,0.2918
3305.4,8.7479,0.0348,63.7566,103.6264,51.3409,0.13,7.2576,5.1603,5.4657,2.6677,8.7587,6.08,6.4059,0.02,0,1,0.3194
3305.5,8.6975,0.0182,63.4201,104.9027,57.3517,0.1251,7.6992,5.1219,5.6458,2.6912,11.0121,5.8349,6.0153,0.02,0,1,0.3609
3305.6,8.6805,0.0121,62.8377,105.865,62.2219,0.1139,8.1465,5.3414,5.68,2.7345,13.2655,5.6901,5.5726,0.02,0,1,0.3946
3305.7,8.6637,0.019,61.9694,106.4011,63.7655,0.1027,8.4302,5.7925,5.8163,2.7913,15.5162,5.2768,4.6446,0.02,0,1,0.4055
3305.8,8.6637,0.0341,61.0128,106.6894,58.735,0.0973,8.5317,5.8996,5.8452,2.8473,17.3112,5.0201,4.2917,0.02,0,1,0.3711
3305.9,8.6637,0.0461,60.1127,106.4679,47.0121,0.0979,8.5874,5.2426,5.5539,2.8857,19.1062,5.4169,5.084,0.02,0,1,0.2901
3306,8.6637,0.0502,59.3144,105.4966,36.9432,0.1027,8.6952,5.0756,5.4288,2.9011,20.8902,5.6417,5.513,0.02,0,1,0.2206
3306.1,8.6637,0.0503,58.8661,104.2252,28.5708,0.109,8.7941,4.9286,5.3546,2.9013,20.7748,5.7706,5.8006,0.02,0,1,0.1627
3306.2,8.6637,0.0531,58.6318,102.7038,25.0963,0.1145,8.7521,4.842,5.2942,2.8942,20.6594,5.8271,6.014,0.02,0,1,0.1386
3306.3,8.6637,0.0594,58.7031,100.8074,26.2018,0.1169,8.5188,5.0965,5.4825,2.8803,20.5435,5.4297,5.3833,0.02,0,1,0.1459
3306.4,8.6637,0.0657,59.1477,100.0833,33.1571,0.1146,8.156,5.6801,5.5875,2.8582,20.3212,4.8808,4.1716,0.02,0,1,0.1938
3306.5,8.6637,0.0693,59.783,99.9092,42.0355,0.1084,7.7711,5.9083,5.6078,2.8295,20.099,4.7155,3.8189,0.02,0,1,0.2553
3306.6,8.6637,0.07,60.6741,100.4222,45.1194,0.1007,7.4577,6.0431,5.7084,2.8004,19.8793,4.6858,3.9975,0.02,0,1,0.2767
3306.7,8.6637,0.068,61.7256,101.217,44.8959,0.0939,7.2517,5.5624,5.389,2.7737,20.1129,5.2159,5.2146,0.02,0,1,0.2752
3306.8,8.6637,0.0633,62.8036,101.8935,44.4261,0.089,7.1377,5.482,5.0901,2.7497,20.3465,5.8737,6.514,0.02,0,1,0.2719
3306.9,8.6637,0.0563,63.8183,101.9721,44.4698,0.0856,7.0937,5.5622,5.13,2.7277,20.5808,6.0431,6.6186,0.02,0,1,0.2722
3307,8.6637,0.0483,64.596,102.0166,44.7817,0.0831,7.0942,5.5306,5.0705,2.7098,20.9215,6.0363,6.6583,0.02,0,1,0.2744
3307.1,8.6637,0.042,65.2083,102.0087,43.2009,0.0807,7.1139,5.4084,4.9781,2.6995,21.2621,6.0521,6.8907,0.02,0,1,0.2636
3307.2,8.6637,0.0389,65.5265,101.8437,40.4619,0.0776,7.1305,5.325,4.8615,2.6978,21.6027,6.0168,6.9896,0.02,0,1,0.2447
3307.3,8.6637,0.0406,65.6797,101.2862,38.1242,0.0739,7.132,5.3331,4.9349,2.7034,21.9382,5.9988,7.0408,0.02,0,1,0.2286
3307.4,8.6637,0.0465,65.7203,100.6719,33.7762,0.0711,7.1355,5.2711,4.8299,2.712,22.2736,6.1467,7.5598,0.02,0,1,0.1985
3307.5,8.6637,0.0538,65.5772,100.7606,31.9463,0.0719,7.1611,5.2291,4.7813,2.7177,22.6031,6.4021,8.4188,0.02,0,1,0.1858
3307.6,8.6638,0.0594,65.2626,101.1329,33.0305,0.0766,7.2009,5.3036,4.7236,2.7169,21.8864,6.4731,8.5712,0.02,0,1,0.1932
3307.7,8.6807,0.0606,64.8157,101.7628,34.8039,0.0809,7.2273,5.386,4.7289,2.7098,21.1697,6.4265,8.3577,0.02,0,1,0.2054
3307.8,8.6973,0.0575,64.1184,103.1237,38.343,0.0853,7.2293,5.367,4.7054,2.7005,20.4579,6.2816,7.8854,0.02,0,1,0.2299
3307.9,8.6637,0.0529,63.4099,104.3655,40.3707,0.088,7.2175,5.2962,4.7884,2.6939,20.5786,6.1128,7.6126,0.02,0,1,0.2439
3308,8.6637,0.0488,62.698,105.5077,40.6901,0.0862,7.1998,5.1542,4.5674,2.6911,20.6994,5.8123,7.0873,0.02,0,1,0.2462
3308.1,8.6637,0.0463,62.0577,106.436,40.3178,0.0834,7.1824,5.1366,4.5874,2.6917,20.8211,5.8077,7.0731,0.02,0,1,0.2436
3308.2,8.6637,0.0458,61.5972,107.0968,39.6769,0.0806,7.1742,5.2632,4.6387,2.6959,21.1106,6.0012,7.3529,0.02,0,1,0.2391
3308.3,8.6637,0.0487,61.298,107.5235,39.9312,0.0777,7.183,5.1981,4.6426,2.7035,21.4,6.0298,7.5096,0.02,0,1,0.241
3308.4,8.6637,0.0555,61.2203,108.3225,37.021,0.0745,7.198,5.1572,4.561,2.7129,21.6894,6.0368,7.6904,0.02,0,1,0.2209
3308.5,8.6637,0.0625,61.2321,108.4608,34.9991,0.0716,7.1666,5.2727,4.587,2.7171,21.9885,6.1117,7.7578,0.02,0,1,0.2068
3308.6,8.6637,0.0653,61.3389,107.9002,36.6487,0.0692,7.047,5.3234,4.55,2.7094,22.2875,6.208,7.9325,0.02,0,1,0.2182
3308.7,8.6637,0.0626,61.5992,106.5464,37.0829,0.0679,6.8575,5.301,4.4959,2.691,22.5843,6.2726,8.1637,0.02,0,1,0.2213
3308.8,8.6637,0.0585,61.947,105.2179,36.6546,0.0675,6.6751,5.35,4.4848,2.6712,22.4866,6.2965,8.2599,0.02,0,1,0.2182
3308.9,8.6638,0.0571,62.398,103.9677,38.4552,0.0683,6.5631,5.4161,4.5423,2.6577,22.3888,6.3038,8.3032,0.02,0,1,0.2306
3309,8.6807,0.0591,62.7812,103.1863,40.3738,0.0682,6.5317,5.5451,4.5415,2.6502,22.2897,6.3683,8.4032,0.02,0,1,0.2439
3309.1,8.6973,0.0625,62.9879,102.843,41.8827,0.0712,6.5723,5.622,4.4619,2.6441,21.9435,6.6261,9.3421,0.02,0,1,0.2543
3309.2,8.6637,0.0655,62.9262,103.1182,42.5302,0.0768,6.657,5.715,4.3896,2.6366,21.5972,6.9369,10.4441,0.02,0,1,0.2588
3309.3,8.664,0.0674,62.4357,104.0951,44.1112,0.08,6.7425,5.779,4.3428,2.6298,21.2537,6.9198,10.5942,0.02,0,1,0.2697
3309.4,8.6976,0.0678,61.9862,105.2511,45.4369,0.0803,6.7911,5.6129,4.2366,2.6251,21.3775,6.7833,10.6278,0.02,0,1,0.2788
3309.5,8.6976,0.0658,61.7486,106.5336,46.5026,0.0837,6.8032,5.381,4.1516,2.6222,21.5013,6.4283,9.7036,0.02,0,1,0.2861
3309.6,8.6976,0.0627,62.0619,107.2493,49.9789,0.0898,6.8092,5.1513,4.1233,2.62,21.6262,5.9271,8.3457,0.02,0,1,0.3101
3309.7,8.6976,0.0603,62.677,107.6198,52.0982,0.099,6.8377,4.968,4.0687,2.6158,21.9146,5.6054,7.5806,0.02,0,1,0.3247
3309.8,8.6976,0.0594,63.7148,107.4711,53.8499,0.1071,6.9035,4.8137,3.9872,2.6063,22.2031,5.425,7.249,0.0249,0,1,0.3369
3309.9,8.6973,0.0588,64.6674,107.1826,54.4847,0.1115,6.9894,4.705,3.8528,2.5887,22.4915,5.4269,7.875,0.0349,0,1,0.3411
3310,8.6637,0.0561,65.5114,106.845,57.7071,0.1076,7.0707,4.8263,3.7991,2.5664,22.7663,5.8034,9.2793,0.0477,0,0.9134,0.3635
3310.1,8.6637,0.0511,66.102,106.4863,58.7609,0.1032,7.1313,4.647,3.6411,2.5488,23.0411,5.4084,8.9044,0.0578,0,0.7863,0.3709
3310.2,8.6638,0.0472,66.4327,106.1426,54.2372,0.1041,7.1704,4.2763,3.6092,2.5488,23.3167,4.6495,6.3005,0.0579,0,0.9016,0.3397
3310.3,8.6805,0.0486,66.6383,106.057,51.2833,0.1096,7.2027,4.0937,3.7205,2.5692,23.7382,4.1045,4.6935,0.0463,0,1,0.3193
3310.4,8.6637,0.0567,66.7461,106.9789,49.0874,0.1225,7.213,4.0068,3.6263,2.6016,24.1598,4.1566,4.853,0.0278,0,1,0.304
3310.5,8.6637,0.0684,66.805,108.2759,49.9381,0.1338,7.168,3.9265,3.6098,2.6294,24.5812,4.3798,5.4548,0.02,0,1,0.3097
3310.6,8.6638,0.079,66.8467,109.8471,54.803,0.1444,7.0421,3.8589,3.5709,2.6399,24.9758,4.4064,5.4864,0.02,0,1,0.3432
3310.7,8.6807,0.0854,66.9238,111.921,60.9591,0.1502,6.8512,3.7103,3.4636,2.6312,25.3703,4.0335,4.7876,0.02,0,1,0.3858
3310.8,8.6976,0.0859,66.9807,113.6356,64.7736,0.1521,6.6628,3.6681,3.477,2.609,25.7642,3.8383,4.3703,0.0233,0,1,0.4121
3310.9,8.6976,0.0802,67.0193,115.0647,67.7574,0.1461,6.5424,3.6277,3.5396,2.5817,26.0364,3.5149,3.7435,0.0389,0,1,0.4327
3311,8.6975,0.0706,67.0026,115.901,69.7231,0.1333,6.5177,3.4799,3.528,2.5599,26.3087,3.2704,3.0326,0.0514,0,1,0.4464
3311.1,8.6862,0.0617,66.854,116.2304,68.2299,0.1176,6.5661,3.4103,3.5521,2.5528,26.5809,2.9466,2.4951,0.0556,0,1,0.4364
3311.2,8.6749,0.0613,66.5998,116.1889,58.9063,0.1068,6.6099,3.3401,3.5752,2.5668,26.8532,2.6264,1.964,0.0476,0,1,0.3769
3311.3,8.6638,0.0609,66.2002,116.1531,49.6028,0.0959,6.653,3.1701,3.4604,2.5808,27.1254,2.8249,2.3879,0.0396,0,1,0.3078
3311.4,8.6807,0.0645,65.8137,115.8257,43.7708,0.0899,6.5984,3.1479,3.4188,2.5926,27.3938,3.1507,2.9622,0.0328,0,1,0.2674
3311.5,8.6976,0.0647,65.4419,115.2387,42.5268,0.0906,6.491,3.1853,3.3483,2.5917,26.9944,3.4135,3.581,0.0333,0,1,0.2587
3311.6,8.6976,0.0612,65.2929,114.2932,44.1157,0.094,6.3709,3.2551,3.2945,2.5817,26.595,3.4327,3.6256,0.039,0,1,0.2696
3311.7,8.6973,0.0577,65.302,113.1916,47.8779,0.0978,6.2778,3.3964,3.3325,2.5719,26.1959,3.2908,3.304,0.0446,0,1,0.2956
3311.8,8.664,0.0563,65.4801,111.92,50.8112,0.1026,6.2288,3.3758,3.3026,2.5671,25.8546,3.2747,3.255,0.0474,0,1,0.3159
3311.9,8.6976,0.057,65.6316,110.8565,50.9296,0.1016,6.2223,3.2623,3.2667,2.5664,25.5134,3.2473,3.279,0.0478,0,1,0.3167
3312,8.6973,0.0587,65.8367,109.7004,51.49,0.1033,6.2392,3.1849,3.206,2.5659,25.1733,3.1932,3.1958,0.0481,0,1,0.3206
3312.1,8.664,0.0601,66.1124,108.4158,50.8756,0.1017,6.2664,3.1422,3.1794,2.563,25.0379,3.1658,3.2158,0.0497,0,1,0.3164
3312.2,8.6976,0.0602,66.2934,107.6597,49.4719,0.0965,6.3118,3.0959,3.1036,2.5595,24.9025,3.1199,3.1478,0.0517,0,1,0.3068
3312.3,8.6976,0.059,66.5166,106.9968,45.896,0.0913,6.3831,2.9797,3.0344,2.5603,24.7679,3.0504,3.1035,0.0513,0,1,0.2822
3312.4,8.6976,0.0583,66.8221,106.3963,42.4644,0.0853,6.4767,2.9004,2.9745,2.5695,24.7614,3.0095,3.119,0.0461,0,1,0.2584
3312.5,8.6976,0.0603,67.1843,105.7342,41.7695,0.0798,6.5681,2.8971,2.9358,2.586,24.755,2.9972,3.1714,0.0366,0,1,0.2537
3312.6,8.6976,0.0658,67.2347,105.1503,39.3397,0.0757,6.6094,2.8899,2.879,2.603,24.7461,3.0929,3.5142,0.0269,0,1,0.2369
3312.7,8.6973,0.0729,66.6618,104.7412,38.0587,0.0734,6.5739,2.7862,2.7984,2.6123,24.317,3.1987,3.9377,0.0215,0,1,0.228
3312.8,8.6637,0.0791,66.3547,104.6878,38.0255,0.075,6.4657,2.7087,2.7134,2.6108,23.8879,3.1861,4.0056,0.0223,0,1,0.2277
3312.9,8.6637,0.0824,66.1037,104.8039,39.1921,0.0773,6.3093,2.7016,2.6273,2.6006,23.4592,3.0338,3.7605,0.0282,0,1,0.2358
3313,8.6637,0.0827,65.8381,105.132,39.6132,0.0826,6.1517,2.5944,2.5768,2.5857,23.1048,2.9275,3.5165,0.0367,0,1,0.2387
3313.1,8.6637,0.08,65.4673,105.5182,40.126,0.0892,6.0381,2.4778,2.5216,2.5682,22.7504,2.7781,3.2966,0.0466,0,1,0.2421
3313.2,8.6637,0.0749,65.1971,106.0033,42.8209,0.0947,6.0179,2.495,2.5004,2.5496,22.398,2.4921,2.5651,0.0573,0,1,0.2606
3313.3,8.664,0.0689,65.3388,106.7422,48.6427,0.0949,6.0977,2.4809,2.4834,2.5329,22.3872,2.3802,2.2983,0.0669,0,1,0.3008
3313.4,8.6976,0.0632,65.4714,107.8028,52.7965,0.0938,6.1981,2.4627,2.4405,2.5226,22.3764,2.3344,2.2211,0.0728,0,1,0.3295
3313.5,8.6976,0.0587,65.5846,109.0024,55.1169,0.0907,6.2433,2.4193,2.3981,2.5216,22.3676,2.3272,2.2317,0.0734,0,1,0.3456
3313.6,8.6976,0.0554,65.6357,110.2497,54.8234,0.0869,6.1999,2.4216,2.3507,2.5283,22.699,2.3453,2.2966,0.0696,0,1,0.3436
3313.7,8.6976,0.0534,66.0192,111.4845,55.4632,0.0834,6.122,2.4284,2.3142,2.5381,23.0304,2.37,2.4089,0.064,0,1,0.3481
3313.8,8.6976,0.0536,66.5426,112.6348,54.1687,0.0809,6.0781,2.4121,2.2446,2.5483,23.36,2.4488,2.6582,0.0582,0,1,0.3392
3313.9,8.6976,0.0559,66.9264,113.3368,51.5144,0.0804,6.0777,2.3742,2.1901,2.5573,23.3762,2.5011,2.8333,0.053,0,1,0.3209
3314,8.6976,0.0595,67.3294,113.8992,49.3688,0.0832,6.0883,2.3455,2.1509,2.5642,23.3924,2.5136,2.9226,0.049,0,1,0.3061
3314.1,8.6976,0.0627,67.7086,114.3654,47.7191,0.089,6.0621,2.3025,2.115,2.5657,23.4089,2.4902,3.0008,0.0481,0,1,0.2946
3314.2,8.6976,0.0639,67.7753,114.7373,47.7456,0.0959,6.0033,2.2564,2.0786,2.5588,23.4954,2.438,2.9778,0.0521,0,1,0.2947
3314.3,8.6976,0.0616,68.0147,115.264,50.0172,0.102,5.9759,2.1979,2.0315,2.5446,23.5819,2.3951,2.8595,0.0602,0,1,0.3105
3314.4,8.6976,0.0568,68.3809,115.9197,50.0742,0.1069,6.035,2.1187,1.9825,2.5309,23.6701,2.2843,2.6954,0.0681,0,1,0.3108
3314.5,8.6973,0.0533,68.7189,116.8142,52.5975,0.1114,6.1729,2.0472,1.9466,2.5253,24.0526,2.1978,2.5947,0.0713,0,1,0.3281
3314.6,8.664,0.0549,69.2034,117.9021,56.3003,0.1174,6.3234,1.9866,1.924,2.5284,24.435,2.1498,2.529,0.0695,0,1,0.3538
3314.7,8.6976,0.061,69.8203,119.1688,57.0825,0.1253,6.4182,1.9073,1.8745,2.5347,24.8148,2.0675,2.4417,0.0659,0,1,0.3592
3314.8,8.6976,0.0687,70.4505,120.9352,55.6302,0.1338,6.4384,1.8287,1.8475,2.5378,24.7253,1.9452,2.217,0.0641,0,1,0.3493
3314.9,8.6976,0.0735,71.0605,122.6109,52.9923,0.1403,6.3976,1.791,1.8316,2.5329,24.6357,1.8487,2.015,0.0669,0,1,0.331
3315,8.6973,0.072,71.6445,124.182,52.3233,0.1453,6.3289,1.7733,1.8324,2.5199,24.5457,1.7073,1.6855,0.0743,0,1,0.3264
3315.1,8.664,0.0649,71.7549,125.1349,52.1433,0.1442,6.2639,1.7283,1.8237,2.5038,24.3778,1.6289,1.4946,0.0835,0,1,0.3252
3315.2,8.6976,0.0569,71.7406,125.8251,51.1836,0.1379,6.2155,1.6546,1.816,2.4935,24.21,1.6119,1.478,0.0894,0,1,0.3185
3315.3,8.6976,0.0515,71.5908,126.2013,51.8384,0.1313,6.1858,1.6475,1.8407,2.4939,24.0421,1.6255,1.5042,0.0893,0,1,0.323
3315.4,8.6976,0.0498,71.1913,125.6188,53.028,0.1234,6.1695,1.6972,1.8463,2.5041,23.8718,1.6548,1.5436,0.0834,0,1,0.3313
3315.5,8.6976,0.0506,70.7551,124.6658,51.5744,0.1164,6.1573,1.7202,1.8706,2.5193,23.7016,1.735,1.7078,0.0747,0,1,0.3213
3315.6,8.6976,0.0523,70.3023,123.2763,48.7513,0.1118,6.1515,1.7837,1.8883,2.5342,23.5318,1.8867,1.9777,0.0662,0,1,0.3018
3315.7,8.6976,0.0532,69.8056,121.5208,47.1829,0.1093,6.1667,1.8327,1.9281,2.5456,23.4422,1.9504,2.0895,0.0597,0,1,0.2909
3315.8,8.6976,0.0522,69.2848,119.6985,48.4368,0.1067,6.217,1.9356,1.9685,2.5539,23.3526,2.0371,2.1237,0.055,0,1,0.2996
3315.9,8.6973,0.05,68.7299,117.8653,48.3794,0.103,6.2868,2.0597,2.0322,2.5628,23.2654,2.1144,2.1798,0.0499,0,1,0.2992
3316,8.6637,0.0495,68.1347,115.9698,47.8887,0.101,6.3583,2.1642,2.0789,2.5762,23.5883,2.2626,2.3709,0.0422,0,1,0.2958
3316.1,8.6637,0.0526,67.5281,114.4151,46.9915,0.0971,6.4087,2.282,2.1394,2.5921,23.9112,2.3841,2.6209,0.0331,0,1,0.2895
3316.2,8.6638,0.0587,66.9179,113.7392,48.5848,0.0933,6.4421,2.3677,2.1803,2.6051,24.234,2.5065,2.8537,0.0257,0,1,0.3005
3316.3,8.6807,0.0643,66.3837,112.8409,51.7053,0.0871,6.4566,2.4349,2.2276,2.6094,24.5348,2.6404,3.0712,0.0232,0,1,0.3222
3316.4,8.6976,0.0663,65.9285,111.9962,50.5602,0.0824,6.448,2.5194,2.2666,2.6049,24.8356,2.7543,3.1937,0.0257,0,1,0.3145
3316.5,8.6976,0.0635,65.6492,111.5406,44.3749,0.0777,6.4131,2.6114,2.3225,2.5954,25.1364,2.7976,3.1011,0.0311,0,1,0.2717
3316.6,8.6976,0.0574,65.5746,110.768,41.6057,0.0748,6.366,2.715,2.4156,2.5861,25.4374,2.7769,2.893,0.0365,0,1,0.2526
3316.7,8.6976,0.0528,65.5896,110.0032,37.2025,0.0749,6.3481,2.7615,2.5149,2.5825,25.7384,2.8363,2.8574,0.0386,0,1,0.2222
3316.8,8.6976,0.0545,65.6335,109.8061,34.6237,0.079,6.3833,2.7834,2.5398,2.5868,26.0357,2.9758,3.0741,0.0362,0,1,0.2042
3316.9,8.6976,0.0613,65.7716,109.6307,35.9871,0.0857,6.4368,2.8187,2.535,2.594,25.6922,3.1132,3.3752,0.032,0,1,0.2135
3317,8.6976,0.0672,65.9343,109.498,40.4364,0.0924,6.4674,2.9078,2.5773,2.5969,25.3487,3.1403,3.4052,0.0303,0,1,0.2442
3317.1,8.6976,0.0669,65.963,109.5534,45.0875,0.097,6.4792,2.9915,2.5653,2.5937,25.0042,3.1403,3.3197,0.0322,0,1,0.2762
3317.2,8.6976,0.062,66.1169,109.776,50.6283,0.0984,6.5197,3.0917,2.612,2.5907,24.4889,3.1365,3.2352,0.0339,0,1,0.3145
3317.3,8.6976,0.0582,66.3334,110.0953,55.312,0.0979,6.5912,3.0962,2.5865,2.5953,23.9736,3.2017,3.3454,0.0313,0,1,0.3469
3317.4,8.6976,0.0595,66.4104,110.3487,58.1817,0.0973,6.6497,3.0448,2.586,2.6074,23.4588,3.293,3.6255,0.0244,0,1,0.3668
3317.5,8.6976,0.064,66.4598,110.7646,57.3527,0.0971,6.6507,2.9755,2.5264,2.619,23.0329,3.2453,3.7164,0.02,0,1,0.3611
3317.6,8.6976,0.0665,66.4849,111.3014,57.1338,0.0971,6.6069,2.8985,2.3896,2.6227,22.6071,3.0384,3.4515,0.02,0,1,0.3596
3317.7,8.6976,0.0656,66.448,111.8008,55.2854,0.0965,6.5827,2.7723,2.3027,2.6191,22.1813,3.0097,3.505,0.02,0,1,0.3469
3317.8,8.6976,0.0639,66.4502,112.3153,52.4433,0.0954,6.6049,2.6518,2.2402,2.6139,21.7643,2.8996,3.4366,0.0206,0,1,0.3272
