Depth,CALI,DRHO,DT,DTS,GR,NPHI,PEF,RACEHM,RACELM,RHOB,ROP,RPCELM,RT,PHIF,KLOGH,SAND_FLAG,SW,VSH
3445,8.5,0.0528,83.5744,138.4905,27.3723,0.2342,4.7201,0.6652,0.5337,2.2672,27.3299,0.4231,0.4443,0.2187,273.8465,1,0.8689,0.1458
3445.1,8.5001,0.047,84.046,138.2642,26.7575,0.2378,4.6816,0.4867,0.5027,2.2624,27.2417,0.4551,0.4833,0.2215,318.6295,1,0.8308,0.141
3445.2,8.547,0.0405,84.4832,138.28,25.7825,0.2444,4.6399,0.3753,0.4742,2.2621,27.1541,0.4857,0.4986,0.2217,375.7757,1,0.8186,0.1331
3445.3,8.5778,0.0403,84.8795,138.5842,27.7977,0.2478,4.6686,0.3303,0.4612,2.2744,27.2273,0.4948,0.4947,0.2146,236.845,1,0.8441,0.1492
3445.4,8.469,0.0401,85.2759,138.8889,28.4139,0.2511,4.6976,0.3551,0.4743,2.2867,27.3005,0.4623,0.4721,0.2077,188.1232,1,0.8832,0.1541
3445.5,8.5236,0.046,85.665,139.3697,27.8993,0.2445,4.8083,0.3934,0.4968,2.3075,27.3735,0.4201,0.4219,0.1957,164.3941,1,0.9666,0.15
3445.6,8.5781,0.0515,86.0438,140.1058,28.4738,0.2371,4.9171,0.4476,0.5153,2.324,27.3785,0.395,0.3672,0.1863,125.6713,1,1,0.1546
3445.7,8.5781,0.0535,86.4224,140.8419,28.1596,0.2332,5.0089,0.4851,0.5171,2.3293,27.3835,0.3998,0.3375,0.1833,125.238,1,1,0.152
3445.8,8.5625,0.0518,86.7645,141.5327,29.2281,0.2349,5.0898,0.5085,0.5071,2.3243,27.3884,0.4126,0.3416,0.1861,110.7206,1,1,0.1605
3445.9,8.5471,0.0481,87.0416,142.1431,30.0803,0.2377,5.1464,0.5309,0.5002,2.3158,27.3934,0.4331,0.364,0.191,105.3677,1,1,0.1672
3446,8.625,0.0436,87.3187,142.7535,33.313,0.2353,5.147,0.6092,0.4933,2.3098,27.3983,0.4661,0.443,0.1944,66.0444,1,0.9618,0.1928
3446.1,8.6249,0.0396,87.6034,143.3429,39.4609,0.2346,5.1199,0.7545,0.4848,2.309,27.4032,0.549,0.7242,0.1949,24.1725,1,0.7935,0.2417
3446.2,8.5781,0.0362,87.9051,143.886,40.6409,0.2349,5.1226,0.7747,0.4685,2.3133,27.3809,0.6858,1.1116,0.1924,19.0252,1,0.6739,0.2511
3446.3,8.578,0.0335,88.2064,144.4284,41.5707,0.2354,5.1825,0.7452,0.4601,2.3248,27.3586,0.7651,1.3734,0.1859,14.4901,1,0.636,0.2584
3446.4,8.547,0.0314,88.3544,144.624,43.7888,0.2375,5.3025,0.7131,0.4534,2.3443,27.3364,0.8178,1.7251,0.1747,8.1935,1,0.6104,0.2761
3446.5,8.5782,0.0297,88.0768,143.8566,45.8987,0.2403,5.5125,0.7134,0.451,2.3714,27.344,0.8467,1.89,0.1593,4.3513,1,0.6349,0.2928
3446.6,8.625,0.0283,87.7993,143.0888,46.7942,0.2421,5.8469,0.7184,0.4463,2.4024,27.3515,0.8682,2.0943,0.1415,2.7096,1,0.6691,0.2999
3446.7,8.625,0.0266,87.4861,142.2118,47.533,0.2438,6.282,0.7346,0.4466,2.4332,27.359,0.8923,2.0882,0.1239,1.7371,1,0.7447,0.3057
3446.8,8.6251,0.0251,87.0447,140.9399,50.6431,0.2412,6.7033,0.7632,0.4572,2.4606,27.3639,0.8808,1.7316,0.1083,0.7791,1,0.9005,0.3305
3446.9,8.6719,0.0271,86.6032,139.6682,49.6992,0.2315,6.9471,0.7739,0.4713,2.4821,27.3687,0.8427,1.4097,0.0959,0.725,0,1,0.323
3447,8.6718,0.0347,86.2,138.4996,49.0361,0.2222,6.9376,0.776,0.4896,2.4967,27.3735,0.7788,1.1172,0.0876,0.694,0,1,0.3177
3447.1,8.6485,0.0467,85.9838,137.8377,50.4159,0.2161,6.7363,0.7791,0.5043,2.504,27.3785,0.7248,0.8964,0.0834,0.5123,0,1,0.3287
3447.2,8.6719,0.0588,85.7675,137.176,52.1439,0.2079,6.4679,0.7418,0.5006,2.5012,27.3834,0.7199,0.8988,0.085,0.3972,0,1,0.3424
3447.3,8.6717,0.067,85.572,136.5545,54.3085,0.2098,6.2052,0.6526,0.4818,2.485,27.3883,0.7386,1.0803,0.0942,0.3294,0,1,0.3596
3447.4,8.6015,0.071,85.5257,136.2247,55.4773,0.2146,5.9548,0.6023,0.4714,2.4574,27.366,0.7576,1.3391,0.11,0.3638,1,0.9989,0.3688
3447.5,8.5781,0.0733,85.4794,135.8951,58.4265,0.2161,5.6936,0.6642,0.4864,2.4252,27.3438,0.7472,1.1869,0.1284,0.3141,1,0.9337,0.3922
3447.6,8.5781,0.0755,85.4228,135.5984,59.6856,0.2163,5.4208,0.7359,0.502,2.3942,27.3216,0.7363,1.1055,0.1461,0.3536,1,0.8692,0.4023
3447.7,8.5781,0.0766,85.2368,135.7169,59.5284,0.217,5.1718,0.7244,0.4964,2.3661,27.3291,0.7628,1.3286,0.1622,0.488,1,0.7415,0.401
3447.8,8.578,0.0734,85.0508,135.8354,60.642,0.2199,4.9526,0.6781,0.4804,2.338,27.3365,0.7791,1.5111,0.1782,0.5462,1,0.6536,0.4098
3447.9,8.5468,0.0648,84.8621,135.9385,61.8973,0.2256,4.7274,0.6315,0.4684,2.3087,27.344,0.7462,1.4198,0.195,0.6034,1,0.6251,0.4199
3448,8.5235,0.054,84.5738,135.4529,58.2046,0.2304,4.5032,0.5934,0.4688,2.2825,27.3489,0.6486,1.0808,0.21,1.4595,1,0.6543,0.3906
3448.1,8.5467,0.0462,84.2855,134.9673,52.5207,0.2262,4.3422,0.5858,0.482,2.2653,27.3538,0.5365,0.6475,0.2198,4.455,1,0.7709,0.3455
3448.2,8.4688,0.0436,83.9972,134.4815,46.9618,0.2263,4.2978,0.5612,0.498,2.2577,27.3587,0.47,0.4512,0.2242,12.051,1,0.8723,0.3014
3448.3,8.469,0.0448,83.7055,133.9159,43.1473,0.2236,4.3575,0.5117,0.5045,2.2561,27.3636,0.4363,0.3762,0.2251,22.9506,1,0.9312,0.2711
3448.4,8.5392,0.0467,83.4137,133.3484,39.294,0.2173,4.4531,0.4615,0.5026,2.2558,27.3686,0.421,0.3566,0.2253,43.4382,1,0.9458,0.2405
3448.5,8.5781,0.0479,83.1222,132.7817,37.7254,0.2181,4.5454,0.4167,0.4942,2.2554,27.3734,0.4076,0.3586,0.2255,56.4231,1,0.9407,0.228
3448.6,8.5781,0.0486,82.9751,132.6106,34.7868,0.2204,4.6482,0.4059,0.4873,2.2549,27.3554,0.3913,0.363,0.2258,92.0541,1,0.931,0.2047
3448.7,8.5781,0.0492,82.8393,132.4704,33.7568,0.2227,4.7691,0.4016,0.4815,2.2546,27.3373,0.38,0.3688,0.2259,109.4316,1,0.923,0.1965
3448.8,8.5781,0.0498,82.7037,132.3308,33.4752,0.2239,4.8709,0.3963,0.4818,2.2545,27.3193,0.3795,0.3621,0.226,114.6287,1,0.9293,0.1943
3448.9,8.578,0.0497,82.7078,132.4708,31.1855,0.2236,4.8993,0.4116,0.4893,2.2552,27.3347,0.3849,0.3577,0.2256,166.0025,1,0.9321,0.1761
3449,8.547,0.0489,82.731,132.6491,31.1468,0.2248,4.8523,0.4344,0.4988,2.2574,27.35,0.4034,0.3588,0.2243,163.195,1,0.935,0.1758
3449.1,8.5781,0.0477,82.7543,132.8288,30.567,0.2224,4.7945,0.4718,0.5083,2.2621,27.3656,0.4285,0.3791,0.2217,170.9481,1,0.922,0.1712
3449.2,8.5781,0.0464,82.8561,133.6112,31.1013,0.2225,4.789,0.5281,0.5227,2.2698,27.4645,0.4762,0.4338,0.2173,144.4727,1,0.887,0.1754
3449.3,8.5781,0.0452,82.9737,134.5157,32.9957,0.2233,4.8487,0.5648,0.5334,2.28,27.5633,0.5411,0.5275,0.2114,94.9386,1,0.8387,0.1904
3449.4,8.5781,0.044,83.0912,135.4205,32.9447,0.2246,4.9539,0.6019,0.5451,2.2921,27.6623,0.6194,0.6555,0.2045,84.2906,1,0.7872,0.19
3449.5,8.5781,0.0436,83.1689,136.4843,32.9652,0.2259,5.083,0.633,0.5571,2.3071,27.8353,0.7023,0.7778,0.196,71.8775,1,0.7586,0.1902
3449.6,8.578,0.0443,83.2357,137.592,34.8597,0.2267,5.227,0.6593,0.5716,2.3257,28.0083,0.7924,0.9357,0.1854,43.2963,1,0.7367,0.2052
3449.7,8.5469,0.0463,83.3024,138.7,37.7331,0.2289,5.378,0.7074,0.5901,2.3477,28.181,0.8681,1.0617,0.1728,21.3884,1,0.7425,0.228
3449.8,8.5471,0.049,83.3999,139.9379,38.4151,0.2278,5.5398,0.762,0.6058,2.3716,28.256,0.9293,1.1604,0.1591,14.8708,1,0.7643,0.2334
3449.9,8.6015,0.0509,83.5083,141.2224,39.7171,0.2268,5.7186,0.8164,0.6206,2.3944,28.3311,0.9857,1.2508,0.1461,9.4443,1,0.7942,0.2437
3450,8.578,0.0508,83.6164,142.5056,41.3185,0.2328,5.904,0.8861,0.6326,2.4151,28.4059,1.0408,1.389,0.1343,5.8342,1,0.8153,0.2565
3450.1,8.5469,0.0478,83.6321,143.1949,42.0764,0.238,6.0939,0.9704,0.651,2.4333,28.3892,1.1426,1.581,0.1238,4.2499,1,0.8252,0.2625
3450.2,8.5627,0.0428,83.6058,143.6144,43.7637,0.2388,6.2958,1.0021,0.6647,2.4494,28.3726,1.2339,1.7563,0.1146,2.7191,1,0.8429,0.2758
3450.3,8.6251,0.0388,83.5794,144.0331,46.253,0.2382,6.5289,1.0084,0.6743,2.4644,28.3561,1.3111,1.9076,0.1061,1.5422,1,0.8711,0.2956
3450.4,8.6718,0.0392,83.5327,144.1113,49.2477,0.2379,6.7474,0.9986,0.685,2.4788,28.4421,1.3652,2.0079,0.0978,0.8096,0,0.9155,0.3194
3450.5,8.625,0.045,83.4744,143.9979,51.5474,0.2445,6.8601,0.9749,0.6956,2.4914,28.5281,1.3579,1.9602,0.0906,0.4865,0,0.9875,0.3375
3450.6,8.625,0.0534,83.4159,143.8834,57.1809,0.2487,6.8046,0.9874,0.7133,2.4989,28.6114,1.26,1.699,0.0863,0.1778,0,1,0.3823
3450.7,8.6251,0.06,83.2691,143.2854,60.2223,0.251,6.6046,1.1025,0.7375,2.4973,27.7183,1.1365,1.3154,0.0873,0.1096,0,1,0.4065
3450.8,8.6485,0.062,83.0613,142.3541,62.4392,0.2466,6.3591,1.0537,0.7334,2.4859,26.8253,1.1522,1.3768,0.0938,0.0858,0,1,0.424
3450.9,8.6718,0.0595,82.8537,141.4224,65.5372,0.2413,6.1764,1.0184,0.7345,2.469,25.9346,1.1389,1.3774,0.1034,0.0616,1,1,0.4486
3451,8.625,0.0544,82.6753,140.313,69.4961,0.2374,6.1041,0.9829,0.7414,2.4528,25.8373,1.1127,1.3673,0.1127,0.038,1,1,0.4802
3451.1,8.6251,0.0495,82.5216,139.0547,68.1018,0.2308,6.1298,0.9382,0.7514,2.4432,25.74,1.0686,1.3325,0.1182,0.0529,1,0.9727,0.4691
3451.2,8.6485,0.0471,82.368,137.7973,67.9566,0.2224,6.1943,0.8813,0.7479,2.4418,25.6428,1.041,1.3817,0.119,0.055,1,0.9528,0.4679
3451.3,8.6719,0.0476,82.2501,136.8939,67.6831,0.219,6.2207,0.8542,0.7414,2.446,25.5226,1.0151,1.407,0.1166,0.0551,1,0.9609,0.4657
3451.4,8.6718,0.0499,82.1685,136.3504,67.9498,0.2207,6.1468,0.8512,0.7432,2.4496,25.4023,0.9884,1.3658,0.1145,0.0508,1,0.9873,0.4678
3451.5,8.6249,0.0521,82.0872,135.808,68.3478,0.2208,5.9846,0.8091,0.7499,2.4471,25.282,0.9631,1.2913,0.1159,0.0488,1,1,0.471
3451.6,8.578,0.0525,82.1622,135.7425,70.0043,0.225,5.8334,0.7866,0.7585,2.438,25.1494,0.9383,1.1833,0.1211,0.0409,1,1,0.4841
3451.7,8.5469,0.0503,82.4295,136.2642,71.7353,0.2273,5.8005,0.7955,0.7673,2.4254,25.0167,0.9052,1.0464,0.1283,0.0351,1,1,0.4979
3451.8,8.5627,0.0463,82.6968,136.7858,70.584,0.2315,5.8957,0.8522,0.7961,2.4151,24.8841,0.821,0.8461,0.1342,0.0473,1,1,0.4888
3451.9,8.6251,0.0429,82.9115,137.2725,68.6446,0.2263,6.0046,0.8806,0.8241,2.4108,24.7831,0.7497,0.7178,0.1367,0.0681,1,1,0.4734
3452,8.6718,0.0428,83.0473,137.7071,67.6587,0.2227,5.9801,0.9096,0.851,2.4117,24.682,0.7023,0.622,0.1362,0.0792,1,1,0.4656
3452.1,8.625,0.0467,83.1832,138.1417,64.5821,0.2169,5.7806,0.9225,0.8631,2.4131,24.581,0.6905,0.5824,0.1354,0.1293,1,1,0.4413
3452.2,8.625,0.0523,83.3282,138.5464,59.2488,0.211,5.4901,0.7928,0.8365,2.4095,24.4678,0.7197,0.631,0.1374,0.3229,1,1,0.3989
3452.3,8.6249,0.0556,83.4897,138.8967,53.7489,0.2059,5.2476,0.7256,0.8363,2.3975,24.3546,0.6884,0.5924,0.1443,0.9048,1,1,0.3553
3452.4,8.6015,0.0537,83.651,139.2466,47.0677,0.2044,5.1526,0.9178,0.8752,2.3807,24.2413,0.6135,0.4424,0.1539,3.2447,1,1,0.3022
3452.5,8.5782,0.0475,83.7404,139.4243,43.2499,0.2013,5.2132,1.0926,0.8879,2.3675,24.125,0.6187,0.4867,0.1614,6.9917,1,1,0.2719
3452.6,8.6016,0.0409,83.6658,139.2087,41.2127,0.1987,5.3726,1.0979,0.8568,2.3646,24.0087,0.7222,0.7346,0.1631,10.0856,1,0.9085,0.2557
3452.7,8.6133,0.0385,83.5911,138.9931,40.8391,0.2039,5.5702,1.0645,0.8232,2.3741,23.8927,0.8575,0.9924,0.1577,9.7158,1,0.8241,0.2527
3452.8,8.625,0.0434,83.5168,138.7547,40.7936,0.2108,5.7435,1.0697,0.8036,2.3921,23.8971,1.0039,1.1715,0.1474,8.1111,1,0.8115,0.2523
3452.9,8.625,0.0552,83.4437,138.4501,43.7963,0.2164,5.8322,1.0974,0.7991,2.4114,23.9015,1.0656,1.1491,0.1363,4.0387,1,0.8747,0.2761
3453,8.6251,0.0683,83.3705,138.1456,48.355,0.2166,5.8258,1.1427,0.7954,2.4242,23.9059,1.0803,1.1849,0.129,1.6685,1,0.9109,0.3122
3453.1,8.6719,0.0754,83.3017,137.9452,53.979,0.2186,5.7831,1.2087,0.7809,2.426,23.9103,1.1701,1.4543,0.128,0.6475,1,0.8535,0.357
3453.2,8.6718,0.073,83.2486,138.1383,54.0171,0.2234,5.772,1.2384,0.7685,2.4198,23.9147,1.3423,2.0577,0.1315,0.6871,1,0.7249,0.3573
3453.3,8.625,0.062,83.1955,138.331,55.0645,0.2241,5.829,1.3007,0.7744,2.4114,23.9191,1.5324,2.8692,0.1363,0.6324,1,0.6162,0.3655
3453.4,8.625,0.0471,83.1318,138.409,57.8691,0.2236,5.9404,1.4356,0.789,2.4077,23.9114,1.681,2.8627,0.1385,0.4147,1,0.6127,0.3878
3453.5,8.625,0.0344,83.0129,137.8887,61.3142,0.2232,6.068,1.3879,0.8058,2.4129,23.9036,1.6649,2.4941,0.1355,0.2228,1,0.6644,0.4151
3453.6,8.6251,0.027,82.8939,137.3682,64.8741,0.2227,6.1831,1.3053,0.7955,2.4264,23.8958,1.6313,2.3764,0.1278,0.1077,1,0.7155,0.4434
3453.7,8.6719,0.025,82.7479,136.7677,68.6775,0.2297,6.2882,1.2514,0.7692,2.4452,23.9002,1.602,2.385,0.1171,0.0474,1,0.7736,0.4735
3453.8,8.6719,0.027,82.3907,135.5413,75.192,0.2402,6.3969,1.217,0.7435,2.4668,23.9047,1.6052,2.4538,0.1047,0.0129,0,0.8502,0.5251
3453.9,8.6718,0.032,82.0334,134.3148,83.7442,0.2538,6.5316,1.2892,0.7316,2.4896,23.9091,1.6816,2.5752,0.0917,0.0025,0,0.9502,0.593
3454,8.625,0.0381,81.6633,133.0797,91.1352,0.2625,6.6762,1.5002,0.7261,2.5099,23.9013,1.8741,2.8752,0.0801,0.001,0,1,0.6518
3454.1,8.6249,0.0443,81.1083,131.7208,92.5951,0.2703,6.7895,1.7608,0.7182,2.5254,23.8935,2.2293,3.8707,0.0712,0.001,0,1,0.6635
3454.2,8.5782,0.0503,80.5534,130.362,88.9875,0.2674,6.7892,1.8459,0.6974,2.5319,23.8858,2.4086,5.5036,0.0675,0.001,0,0.9054,0.635
3454.3,8.625,0.0556,80.0081,129.0346,82.4449,0.2611,6.5979,1.2299,0.6321,2.5243,23.8902,2.2177,5.8016,0.0718,0.0021,0,0.8315,0.5832
3454.4,8.6249,0.0595,79.9966,129.4507,70.0421,0.2499,6.1797,0.7915,0.5602,2.4982,23.8945,1.4004,2.0277,0.0867,0.0214,0,1,0.4848
3454.5,8.5858,0.0619,79.985,129.8668,56.7585,0.2419,5.6485,0.6909,0.5303,2.4589,23.8989,0.8246,0.8427,0.1091,0.2878,1,1,0.3793
3454.6,8.5468,0.0642,79.9738,130.2839,43.3204,0.2297,5.1573,0.6176,0.515,2.416,23.9034,0.584,0.5119,0.1337,4.1231,1,1,0.2727
3454.7,8.5002,0.0664,80.0851,131.0941,30.9538,0.2226,4.8222,0.5144,0.4905,2.3779,23.9078,0.4422,0.3345,0.1554,47.1559,1,1,0.1744
3454.8,8.5781,0.0667,80.2006,131.9175,22.499,0.2106,4.6785,0.3881,0.4556,2.3456,23.9123,0.3568,0.2551,0.1739,266.6113,1,1,0.1072
3454.9,8.5781,0.0638,80.3167,132.7407,17.7272,0.2069,4.6772,0.3207,0.4255,2.3163,23.9045,0.3234,0.241,0.1906,795.9888,1,1,0.0693
3455,8.5781,0.0589,80.7356,133.4669,14.1347,0.2056,4.728,0.2758,0.3987,2.2913,23.8967,0.3131,0.2543,0.2049,1871.4832,1,1,0.0408
3455.1,8.5781,0.0547,81.1811,134.1846,12.3865,0.205,4.7725,0.2481,0.3687,2.2726,23.8889,0.2945,0.2553,0.2157,3042.6882,1,1,0.0269
3455.2,8.5781,0.0515,81.6261,134.9011,11.8687,0.2053,4.7953,0.2464,0.3447,2.2596,23.8933,0.2702,0.247,0.2231,3798.5842,1,1,0.0228
3455.3,8.5782,0.048,81.8825,135.1737,11.1185,0.2071,4.7771,0.2695,0.3303,2.2497,23.8976,0.2438,0.2336,0.2287,4771.4424,1,1,0.0168
3455.4,8.6248,0.0445,82.1112,135.3808,11.2585,0.2074,4.6896,0.2817,0.3196,2.2438,23.902,0.2291,0.23,0.2321,4960.2134,1,1,0.0179
3455.5,8.5468,0.0424,82.3398,135.5869,10.8139,0.2175,4.5629,0.2745,0.3071,2.2424,23.914,0.2231,0.2294,0.2329,5415.6465,1,1,0.0144
3455.6,8.5235,0.042,82.4961,135.382,10.3472,0.2146,4.4794,0.2625,0.2953,2.2445,23.9259,0.2199,0.2273,0.2317,5724.1982,1,1,0.0107
3455.7,8.5469,0.0424,82.637,135.089,11.4588,0.2132,4.499,0.2507,0.2847,2.2483,23.9378,0.2174,0.2225,0.2295,4579.5317,1,1,0.0195
3455.8,8.547,0.0429,82.7779,134.797,11.9785,0.2096,4.6068,0.2397,0.274,2.2523,23.9366,0.2158,0.2153,0.2273,4030.0183,1,1,0.0236
3455.9,8.5781,0.0436,82.9117,134.8957,11.9771,0.2091,4.7332,0.2308,0.2659,2.2561,23.9353,0.2154,0.2109,0.2251,3871.751,1,1,0.0236
3456,8.5781,0.0453,83.0436,135.1075,11.3753,0.21,4.8258,0.225,0.2588,2.2599,23.934,0.2148,0.2116,0.2229,4109.8706,1,1,0.0188
3456.1,8.5781,0.048,83.1754,135.3194,12.2437,0.212,4.8596,0.2217,0.2517,2.2632,23.9129,0.2134,0.2168,0.221,3438.8003,1,1,0.0258
3456.2,8.5781,0.0511,83.3212,135.543,11.6399,0.214,4.8319,0.2179,0.2427,2.2661,23.8918,0.2104,0.2233,0.2194,3686.7458,1,1,0.0209
3456.3,8.5781,0.0538,83.4722,135.771,12.7861,0.2135,4.7644,0.2159,0.2375,2.2679,23.8708,0.2087,0.2196,0.2183,2994.5295,1,1,0.03
3456.4,8.5781,0.055,83.6233,135.9995,12.9043,0.2101,4.6951,0.2151,0.2353,2.2675,23.8769,0.2079,0.2162,0.2186,2948.9795,1,1,0.031
3456.5,8.5781,0.0541,83.8138,136.4182,12.8056,0.2053,4.6572,0.2149,0.235,2.2647,23.883,0.2077,0.2143,0.2202,3088.0618,1,1,0.0302
3456.6,8.5781,0.0519,84.023,136.9266,13.4925,0.2026,4.6584,0.2143,0.2349,2.2604,23.8892,0.2079,0.2129,0.2226,2885.7854,1,1,0.0356
3456.7,8.5781,0.0495,84.2321,137.435,14.1011,0.2034,4.6823,0.2155,0.2355,2.2561,23.8911,0.2077,0.2169,0.2251,2730.8206,1,1,0.0405
3456.8,8.5781,0.0468,84.4077,137.9465,13.9626,0.2063,4.71,0.2154,0.2361,2.2515,23.8931,0.208,0.2206,0.2277,2932.1021,1,1,0.0394
3456.9,8.5781,0.0438,84.5638,138.4598,13.6633,0.2096,4.7436,0.2153,0.2376,2.2471,23.8951,0.2085,0.2233,0.2302,3228.1184,1,1,0.037
3457,8.5781,0.0415,84.7195,138.9726,14.6836,0.2126,4.8027,0.2171,0.2412,2.245,23.8873,0.2089,0.2245,0.2314,2789.9307,1,1,0.0451
3457.1,8.5781,0.0409,84.7784,139.2289,15.3338,0.2158,4.8889,0.2149,0.2456,2.247,23.8796,0.2096,0.2263,0.2303,2453.8618,1,1,0.0503
3457.2,8.5781,0.0417,84.7681,139.3024,15.2383,0.2184,4.969,0.2058,0.2535,2.2527,23.8718,0.2127,0.2306,0.227,2347.2747,1,1,0.0495
3457.3,8.5781,0.0421,84.7575,139.3754,14.9068,0.2193,5.012,0.1974,0.2631,2.26,23.8762,0.2187,0.234,0.2229,2296.6775,1,1,0.0469
3457.4,8.5781,0.0415,84.6506,139.2552,15.666,0.2171,5.0339,0.1978,0.2724,2.2685,23.8806,0.2282,0.2331,0.218,1852.8594,1,1,0.0529
3457.5,8.5781,0.0402,84.4602,138.9675,15.6183,0.2129,5.0773,0.2162,0.2792,2.2781,23.885,0.2374,0.2375,0.2125,1689.2733,1,1,0.0525
3457.6,8.5781,0.0382,84.2694,138.6793,17.1752,0.2087,5.1748,0.2435,0.2902,2.2884,23.8894,0.2485,0.2492,0.2066,1174.1837,1,1,0.0648
3457.7,8.5781,0.0349,83.9375,138.1256,20.3231,0.206,5.3431,0.2689,0.3037,2.2989,23.8938,0.26,0.2666,0.2006,627.5737,1,1,0.0897
3457.8,8.5781,0.0318,83.4573,137.2935,27.1926,0.2045,5.5606,0.2839,0.318,2.3101,23.8982,0.2703,0.2873,0.1942,180.2275,1,1,0.1442
3457.9,8.5781,0.0329,82.9768,136.4615,34.2223,0.2039,5.79,0.2867,0.3263,2.3239,23.8904,0.2767,0.3017,0.1863,48.8894,1,1,0.2002
3458,8.5781,0.0396,82.4033,135.6598,34.5078,0.2049,5.9706,0.2883,0.3394,2.3382,23.8827,0.2812,0.3072,0.1782,40.0794,1,1,0.2025
3458.1,8.5781,0.0494,81.7111,134.8966,32.2775,0.2085,6.0422,0.2917,0.3587,2.3484,23.8749,0.2844,0.3029,0.1723,51.9021,1,1,0.1848
3458.2,8.5781,0.0575,81.0183,134.1328,28.0572,0.2152,5.9826,0.4136,0.423,2.3519,23.8793,0.3771,0.3681,0.1703,100.3079,1,1,0.1513
3458.3,8.5781,0.0616,80.071,133.1108,27.2199,0.2232,5.8007,0.9654,0.6146,2.3513,23.8837,0.8236,0.7906,0.1707,116.0303,1,0.8299,0.1445
3458.4,8.5782,0.0637,78.7297,131.6889,29.6591,0.2248,5.5558,1.0782,0.6318,2.3521,23.8881,0.9995,1.2546,0.1702,77.0892,1,0.6918,0.1639
3458.5,8.6249,0.0641,77.3883,130.2666,33.5613,0.2216,5.3213,1.228,0.6531,2.3551,23.8803,1.2658,2.2008,0.1685,39.3343,1,0.558,0.1948
3458.6,8.5781,0.0601,75.9717,128.6785,38.5274,0.2127,5.1762,1.3106,0.6685,2.3567,23.8726,1.535,3.2732,0.1676,17.0356,1,0.4807,0.2344
3458.7,8.5781,0.048,74.4123,126.7748,36.8785,0.1953,5.1961,1.3357,0.6884,2.3559,23.8649,1.6887,3.8569,0.1681,22.5031,1,0.4471,0.2214
3458.8,8.5781,0.0302,72.8531,124.871,32.5796,0.1746,5.41,1.2917,0.7213,2.3595,23.8692,1.7075,3.2333,0.1661,43.9766,1,0.4812,0.1872
3458.9,8.5782,0.0147,71.3809,122.9533,27.8863,0.1537,5.7887,1.3175,0.7505,2.3784,23.8736,1.8069,2.9439,0.1553,78.0909,1,0.5222,0.1499
3459,8.6251,0.0094,70.1153,121.0026,25.7888,0.1294,6.2445,1.4155,0.7757,2.4212,23.878,1.9427,3.5201,0.1309,70.3523,1,0.5509,0.1333
3459.1,8.6718,0.0165,68.8501,119.0529,23.9591,0.1148,6.6439,1.3787,0.7866,2.4821,23.8899,1.8472,3.3267,0.0961,50.1097,0,0.711,0.1187
3459.2,8.6251,0.0313,67.7947,117.4935,23.8279,0.107,6.8584,1.3832,0.7841,2.5445,23.9018,1.803,3.0978,0.0603,26.5264,0,1,0.1177
3459.3,8.6719,0.0467,67.3728,117.1132,24.1808,0.097,6.8484,1.3184,0.7663,2.5905,23.9137,1.7648,3.3624,0.0341,15.4254,0,1,0.1205
3459.4,8.6719,0.0587,66.9518,116.7337,24.7688,0.094,6.6634,1.2734,0.7471,2.6085,23.8985,1.7437,3.5227,0.0237,11.5564,0,1,0.1252
3459.5,8.6718,0.0686,66.8466,116.6824,22.1261,0.0949,6.3908,1.2431,0.7305,2.5983,23.8832,1.6777,3.4054,0.0295,19.8606,0,1,0.1042
3459.6,8.625,0.0778,67.9982,117.9363,20.6119,0.1014,6.0802,1.1832,0.7042,2.564,23.868,1.4891,2.7194,0.0491,36.5535,0,1,0.0922
3459.7,8.6249,0.0838,69.15,119.1904,18.9958,0.1075,5.7435,1.1176,0.6777,2.512,23.8723,1.2244,1.99,0.0787,82.3622,0,1,0.0794
3459.8,8.5781,0.0822,70.3727,120.5671,17.9031,0.1193,5.4022,0.9824,0.6477,2.4521,23.8767,0.9935,1.278,0.113,185.1915,1,0.9158,0.0707
3459.9,8.5781,0.073,71.9882,122.6214,16.8726,0.1307,5.1199,0.7477,0.607,2.3967,23.8811,0.7568,0.7131,0.1447,393.6146,1,0.962,0.0625
3460,8.5781,0.0611,73.6036,124.6755,16.4464,0.1429,4.9582,0.5991,0.5656,2.3558,23.893,0.6322,0.5311,0.1681,649.6163,1,0.9684,0.0591
3460.1,8.5781,0.0524,75.2033,126.6875,16.8733,0.1542,4.9178,0.5459,0.5445,2.332,23.9049,0.5858,0.4978,0.1817,778.5227,1,0.938,0.0625
3460.2,8.5781,0.0486,76.6698,128.3417,16.5684,0.1643,4.9513,0.5046,0.5221,2.3223,23.9168,0.5238,0.432,0.1873,907.3135,1,0.9712,0.06
3460.3,8.5781,0.0489,78.136,129.9959,18.0014,0.173,5.0066,0.4957,0.5061,2.3217,23.9212,0.4719,0.3831,0.1876,720.7391,1,1,0.0714
3460.4,8.5781,0.051,79.5471,131.6065,17.6845,0.1798,5.0541,0.4994,0.4946,2.3244,23.9256,0.4458,0.3749,0.1861,738.366,1,1,0.0689
3460.5,8.5781,0.0531,80.0537,132.5038,18.3283,0.1845,5.0764,0.4844,0.4766,2.3255,23.9299,0.432,0.3844,0.1854,656.5554,1,1,0.074
